,평점,날짜,후기
509,3.1,2022.11.02.,지루해요
510,3.0,2022.11.01.,츄러스 노맛이에요. 오래된 것처럼 딱딱하고 설탕도 별로 없고. 사람들 츄러스 들고 다니면서 먹는다고 혹하지 마시고 돈 아끼세요. 밖에서 츄러스전문점에서 드세요 ㅠ
511,3.9,2022.10.28.,지금 오지마세요.. 학생들 수학여행 시즌이네요 어느정도 생각은 했는데 놀이기구 1개당 평균 2시간이고 티익스프레스가 4시간 기다려야해요. 이건 뭐 학생 90 일반인 10 정도??
512,4.0,2022.10.27.,"에버랜드는 진짜 복불복 ㅜㅠ
오늘 10/27일 목요일 
아침 9시 25분 정문주차장 도착
그때까지는 주차공간 1/3정도 남은 상태였어요.
그래서 다행이라고 생각했으나 오늘 망했습니다.
이유는 초,중,고등학교 단체방문~~
가을 소풍이었는지 무더기~~
전 초1 아이랑 왔는데 아이들 타는것도 초고학년,중등학생들 타니 이건 사람들 감당 안됨
점심도 식당 4개가 학생들 식권 전용으로 일반인 식사 안되고 공지도 안되서 고객센터 물어보니 일반인한다고 해서 갔더니 식권 영업중~~
4~5개는 학생들 전용식당 그리고 학생들 많아 식당 주문 줄서기 끝이 없고 오늘은 망했습니다.
결국 딸아이랑 놀이터에서 놀고 있어요.
에버랜드에 건의 개선 올릴 예정입니다.
어플에 한식당만 평일 단체라고 되어있는데 다른 식당도 단체인데 확인이 안되는 계속 돌아다니게 되다가 결국 핫바랑 소세지 먹고 간식싸온거 먹고 끝입니다.
평일 목요일에 이렇게 될줄이야 독박입니다."
513,5.0,2022.10.25.,
514,3.7,2022.10.24.,"어제 갔는데 아마존 40분, T익스프레스 2시간 기다렸어요 역시 날씨 좋은 주말 대기시간... 그래도 돌아다니기 좋고 퍼레이드도 너무 멋있었어요"
515,1.0,2022.10.22.,"별점 1점 드립니다.
사람 많은거 어느정도 생각하고 갔습니다.
정도가 심해서 관련 글 남겨봐요.


1. 택시 안오는 승강장

2. 조기 운영 종료되는 버스터미널

3. 걸어서 출구조차 찾을 수 없는 입구."
516,4.0,2022.10.21.,
517,5.0,2022.10.20.,"친구들과 함께 와 보았는데 역시 👍👍
강추!!"
518,3.0,2022.10.19.,"놀이기구도 좋지만 장미원, 하늘정원 산책 추천드립니다."
519,3.9,2022.10.17.,한국 최고의 유원지
520,4.3,2022.10.14.,이러니 저러니 해도 우리나라에서 제일 재미있는 놀이공원
521,4.4,2022.10.13.,
522,3.7,2022.10.13.,
523,4.0,2022.10.12.,"우리나라의 탑클래스 놀이동산. 이런 곳들이 많아져야, 사람들이 부드러워질텐데."
524,4.7,2022.10.10.,"환장의 나라 에바랜드~~



(그래도 재밌다!)"
525,3.1,2022.10.09.,"절대 날 실망시키지 않는 에버랜드

아~마~존조로존존존~~ 물에 젖고 물만 맞는
여기는 아마존 아~마~존조로존존존"
526,4.4,2022.10.08.,
527,3.3,2022.10.03.,평일에 갔는데도 티익 100분 기다림...
528,4.4,2022.09.25.,
529,4.0,2022.09.25.,"진짜 가성비 최고.. 입장권 하나에 하루종일 뽕을 얼마나 뽑았는지ㅋㅋㅋ
마지막 퍼레이드랑 불꽃놀이 필수 관람 추천!!!!"
530,3.5,2022.09.24.,
531,4.3,2022.09.23.,직원분들 모두 친절하시고 구성이 좋습니다
532,5.0,2022.09.20.,밤에 낭만있습니다
533,3.8,2022.09.19.,사람이 많아도 넓어서 상대적으로 덜 붐비고(물론 눈치게인 실패하면 노답) 도심 속에 있는 좁은 다른 놀이공원보다 훨씬 낫다고 생각함. 볼거리가 많고 갈 때마다 즐거운 곳.
534,3.8,2022.09.15.,"정말 재미 있었어요. ㅎㅎ
놀이기구는 2개탔지만..
T익스프레스 근처 김치찌개 집이 있는데 거기가 정말 맛있더군요!
딸이나 아들과 함께 가보세요!"
535,3.8,2022.09.14.,
536,3.8,2022.09.09.,"스마트줄서기 등 시행허지만 현실은 자유이용권으로 세개타면 시간 다감...
수용이 안된다면 아에 기획해서 파는 기간잡고 파는 상품은 한정을 해서 팔아라"
537,4.9,2022.09.04.,
538,4.0,2022.08.23.,"최고의 놀이공원, 추천합니다"
539,5.0,2022.08.23.,
540,3.0,2022.08.19.,
541,5.0,2022.08.16.,티 넘 잼있음
542,3.9,2022.08.09.,
543,4.0,2022.08.09.,
544,5.0,2022.08.08.,очень классный вечер вчера был
545,3.8,2022.08.05.,연간회원권 뽕뽑기에 최고~~
546,1.4,2022.07.22.,캐리비안베이 정문주차후  T map으로 에버랜드 정문주차 검색하면  외부로 나갔다 다시 같은곳으로옴 ㅡ 캐리비안베이 에버랜드 정문주차장  같은곳임  ㅡ 주차비만  이중으로 나감 ㅡ 에버랜드측에  문의결과  당일  최대 금액 주차비 냈어도 다시 주차비  내야함 ㅡ오늘  두번  최대 주차요금냄  ㅡ 개선필요함
547,2.7,2022.07.17.,아기들 유모차 생각좀 하세요 애기들 잠들면 깨워서 아기의자에 앉히면 참 좋아하 하라하네여 ㅅ
548,5.0,2022.07.17.,
549,3.7,2022.07.12.,좋아요
550,5.0,2022.07.11.,
551,3.9,2022.07.06.,삼성 사랑해요~
552,4.3,2022.07.06.,
553,4.3,2022.07.03.,
554,4.3,2022.06.29.,
555,4.7,2022.06.28.,내가 찍은 판다 자랑 ✨️
556,2.4,2022.06.27.,"대표 어트랙션은 수시로 운행중지,
대인요금은 무조건 자유이용권.
진짜 창렬의 극치"
557,3.2,2022.06.24.,
558,4.4,2022.06.24.,에버랜드는 공부를 하고 가면 정말 즐길게 많은 곳입니다 오랜만에 정말 행복한 하루 보냈습니다 근데 폭죽놀이 베이스가 아이돌 노래라 좀 혼란스러웠습니다
559,4.8,2022.06.19.,TIP = 비 올때 가셈
560,3.6,2022.06.14.,Goooood
561,5.0,2022.06.12.,
562,5.0,2022.06.10.,아이를읽어렸는데  친절하게직원분이 위치추적해서잧아주셨어요다행히 아이가      전화기를가지고있어서 아이가장애가있어서걱정했는데 에버랜드여자직원분께감사드립니다
563,3.8,2022.06.09.,눈치게임에 실패해서 사람은 많았지만 오랜만에 가도 너무 재밌었어요~!!
564,4.0,2022.06.07.,별로다해도 국내에선 따라올데 없는 놀이공원. 요새는 2시전까진 스마트줄서기 시스템이라 치열하긴한데 여러모로 관리가 잘 된다는 느낌임. 자유이용권 가성비도 근래 개장한 극악한 레고랜드보단 백만배나음. 넓어서 하루 만보이상은 거뜬히 걷는곳. 사람이 바글바글하지만 또 사람이 많은데로의 매력있는곳.
565,4.9,2022.06.05.,
566,5.0,2022.05.27.,❤️역시 재밋움!!!
567,4.4,2022.05.23.,(2022.05.23 방문) 9시20분 도착 17시 퇴장. 10시 오픈 전부터 사람 가득. 유료주차장(카카오T 이용 1만원)에 주차하고 입장하자 마자 사파리월드 스마트 줄서기 예약. 앱 몇번이고 뻑나면서 세번만에 예약... 120분 후... 120cm는 넘어야 잼나게 놀 수 있지만 모래놀이터(플레이 야드) 같은 곳도 있어서 애들 겁나 좋아함. 아이가 있는 가족 단위라면 반드시 웨건 렌탈 필수. 다만 오르막에 죽어남...
568,4.8,2022.05.22.,
569,2.6,2022.05.21.,"금요일에 애들 데리고 갔다가 지옥 맛보고 왔음. 사람이 너무 많아 주차, 식사, 놀이기구 뭐하나 만만한 게 없었음. 다음엔 완전 평일을 노려봐야할듯."
570,3.4,2022.05.20.,이 집 돈가스 잘함.
571,5.0,2022.05.19.,
572,3.5,2022.05.17.,
573,4.8,2022.05.09.,눈치게임 실패 ㅠ 6일날갔다가 압사당할뻔함 하지만 재밌었음
574,2.9,2022.05.08.,좋음
575,3.1,2022.05.08.,
576,3.2,2022.05.08.,사람 적은때 가는게 제일 좋은듯..코로나로 적은 놀이기구 다시는 없을 기회인가..?
577,5.0,2022.05.07.,사람이 많았지만 재밌었어요~
578,4.3,2022.05.07.,티익스프레스 너무 재밌누!!!!
579,4.3,2022.05.04.,재미있어서
580,3.0,2022.04.25.,"매분기마다 가는 에버랜드 체고체고 
삼성 다니는 가좍있으면 거의 무료로 입장
삼성 복지도 체고체고
봄이라 가족단위는 절라게 많았음!
금요일인데도 불구하고..!
그래도 티 익스프레스 생각보다 많이 안기다려서 3번탔어요"
581,3.6,2022.04.24.,
582,5.0,2022.04.22.,
583,4.3,2022.04.21.,
584,2.8,2022.04.21.,"이제 세월의 흔적이 느껴진다. 노후화가 됐는데, 리뉴얼된것도 별로없고 점검중이라고 안되는것도 많고.."
585,3.5,2022.04.21.,우리가아는 에버랜드가 죽음
586,3.3,2022.04.17.,에버랜드는 비싼 돈 주고 패키지로 오는 게 최고임. 자유이용권으로 하루종일 즐길 것두 없어~
587,4.9,2022.04.16.,안가면 불쌍한사람~(어……….)
588,3.7,2022.04.16.,"여러가지 놀이기구들 있는데 다꿀잼
티익스프레스는 타지는않았는데 엄청무서울것같네요 ㄷㄷ"
589,4.3,2022.04.13.,티익스프레스 미쳤다 드라켄보다 엄청 재밌음
590,4.7,2022.04.09.,
591,4.1,2022.04.05.,재밌어요
592,3.9,2022.04.03.,"롯데월드가 삼성이라면 에버랜드는 애플
알차고 크다"
593,4.0,2022.04.02.,매우 아름다운
594,1.7,2022.03.30.,"롯x월드보다 훨씬 남.
거기 놀이기구 한번타고 물벼락맞으면
물에서 쉰내+비린내남 물청소 안하는듯
에버가 최고다"
595,5.0,2022.03.14.,정말조아유
596,3.8,2022.03.12.,"티익스프레스 재미있음

콜팝이랑 츄러스 너무맛없음…너무하다싶을정도"
597,4.2,2022.03.10.,
598,3.4,2022.03.02.,옛날과 많이 다르다
599,5.0,2022.02.22.,
600,3.7,2022.02.19.,"추억때문에 가는 곳이 되어버린 놀이공원
물론 지금도 즐길거리는 많지만
아쉬운 부분이 참 많습니다
브랜딩이나 캐릭터 상품 등 좀 더 체계적으로 잡았으면하는 늘 아쉬운 마음..
그래도 늘 응원합니다"
601,5.0,2022.02.18.,
602,5.0,2022.02.16.,아..허리케인 너무 재밌죠... 또 가고싶네요
603,4.8,2022.01.31.,신나요.
604,5.0,2022.01.28.,
605,4.3,2022.01.16.,
606,4.0,2022.01.13.,
607,5.0,2022.01.05.,어린이도 갈수있나요???(어른없이)
608,5.0,2021.12.23.,
609,4.5,2021.12.20.,최고최고너무너무너무좋어요
610,3.7,2021.12.17.,
611,4.7,2021.12.15.,삼성 사랑해요 에버랜드 사랑해요 진짜 감사합니다 최고의 하루를 만들어 주셔서 고맙습니다
612,4.1,2021.12.04.,재미었는…….주차장도꽉막히고 복잡하고 하나탈때15분..허리 뿌러지는.....그래도 온 보람은 있음
613,3.7,2021.11.30.,"용인 어디서 놀지?

↓(용인시민 100%)
에버랜드"
614,3.3,2021.11.23.,"환상의 나라로 오세요 
즐거운 축제가 열리는곳"
615,4.3,2021.11.21.,"초등학생 6학년 인천사람인데 에버랜드 신기하고 다양하고 스릴감 넘치는 놀이기구와 귀여운 동물들이 있었습니다. 처음이자 마지막인 시간이였네요. 
(8시간 ㄷㄷ)"
616,4.6,2021.11.15.,
617,4.1,2021.11.15.,에버랜드 최고
618,2.2,2021.11.13.,"환상의 나라 에버랜드 
개꿀잼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
619,5.0,2021.11.04.,
620,5.0,2021.10.23.,
621,2.3,2021.10.23.,"내가 줄서서타겠다는데 스마트줄서기아니면 2시까지 아무것도 못타게해놨네
돈내고 하루종일 걷는중"
622,3.3,2021.10.22.,좋아요
623,2.5,2021.10.18.,
624,2.5,2021.10.14.,당일
625,3.8,2021.09.30.,
626,5.0,2021.09.27.,좋아요
627,2.7,2021.09.25.,"저 밑에 추석 연휴에 간 것들 때문에 

오늘만

확진자가 3천명 넘게 나왔다."
628,4.6,2021.09.23.,
629,4.5,2021.09.22.,핵꿀잼
630,3.4,2021.09.22.,
631,3.2,2021.09.21.,"9.19. 다녀옴
갠적으로 놀이동산 매우 사랑함. 하지만 앞으로 10년간 에버랜드 안갈꺼임
1. 사람이 너무 많음. 티켓장사를 했다고 밖에 생각할 수없음. 코로나로 그렇게 여러 어트랙션, 쇼 인원제한 둘꺼면 표를 적당히 팔던가. 표는 많이 팔지만 타거나 볼수 있는게 없음.
2. 코로나라 인원제한-사람이 많으면 줄서서있다가 탈 수있는게 아니라 스마트 줄서기이나 레니 찬스 성공해야함.
3.스마트 줄서기, 레니 찬스 항상 매진매진 거의 할 수 없다고 봐야함
4. 퍼레이드, 폭죽놀이 안함. 코로나 핑계
5. 코로나 핑계로 다 안하고 인원 감축 및 줄못서게 해놓고 버젓이!!! 그것도 bbq 엄청 비싸게 테이블 잔뜩 늘어놓고 팔고있음. 여러분도 아시디시피 진짜 코로나 걱정되면 마스크 벗고 식사하는게 젤 문제인데 아주 비비큐 장이 넓고 끝이없음.
6. 그래서 결론이 뭐냐... 사람많아서 코로나 위험하고 줄(가뭄에 콩나듯 설 수있는 것들은) 2시간 줄서고
스마트 줄서기, 레니찬스 거의 수강신청마냥 할 수 없다고 봐야하고
사람들 뭐하는지 아세요? 그냥 화장실 앞, 그늘 앞, 바비큐장 테이블에 그냥 앉아있어.... 탈 거, 볼 거, 할 수있는게 없어서.....
그냥 너네 와서 돈쓰고 먹어라 비비큐,음식, 음료 겁나 팔아댐.
퍼레이드, 폭죽, 쇼없고 에버랜드 올때 셔틀은 많은데 갈때는 꺼지라이거지? 집 갈때 셔틀은 엄청 안오고 없고 기다려야함.
이래도 가고싶음 가셔요. 저는 10년간 안갈렵니다"
632,3.7,2021.09.20.,사람 ㄹㅇ 너무많음
633,3.3,2021.09.20.,줄서기 짜증나.. 사람은 오지게
634,1.4,2021.09.20.,길치는 비추천. 직원들에게 물어봐도 잘못 알려줌. 다이어트코스로 좋네요
635,3.5,2021.09.20.,정말 제대로 놀고갑니다 8년만의 방문이었는데 즐겁고 행복한 추억 쌓고가네요 앱으로 어트랙션 예약이 가능해서 티익스프레스 2번탑승하였습니다! 기념품도 귀여운것들 많고 다만 아쉬웠던건 음식들이 한정적이었던것 같습니다 먹거리에 조금더 신경써주시는게 좋을거같네요 다음에 언제또 방문할수있을지 모르겠지만 이날의 추억은 미래에서도 계속 기억할거같아요 잘놀다갑니다
636,3.5,2021.09.15.,떡볶이 맛쥡~~
637,5.0,2021.09.15.,평일에 가니 덜 복잡하네요. 스마트줄서기 어렵지만ㅠ 덕분에 사파리 볼수있어 좋았어요.
638,2.0,2021.09.10.,
639,4.3,2021.09.06.,
640,5.0,2021.09.05.,굿
641,5.0,2021.08.21.,
642,4.0,2021.08.06.,사파리 못갔어ㅠ
643,4.1,2021.08.03.,최고임 t익스프레스는 한국에서 제일 재밌는 놀이기구같음 ㅜ 경주월드도 가봤는데 그저그럼 걍 킹짱에버랜드
644,4.3,2021.07.04.,
645,3.5,2021.06.28.,"방역수칙좀 준수합시다. MBC뉴스까지 나왔어요.. 확진자도 줄지않고있는데 마스크벗고, 마스크에 물 다젖으면 어떻게합니까"
646,1.0,2021.06.25.,"반차까지 내고서 아이들과 왔습니다. 오후권으로 왔는데, 서울에서 1시간 반 걸려 왔더니... 아이들이 좋아하는 동물 관련 시설들은 5시, 5시 반이면 다 마감을 해버리네요... 돈과 시간을 들인 보람이 없어 너무 속상하네요"
647,5.0,2021.06.24.,시술후 너무 만족 했습니다
648,3.7,2021.06.09.,
649,4.8,2021.06.06.,환-상. 평일에 가서 사람이 진짜 없었고 곳곳마다 손소독제가 배치되어있어서 그나마 안심하고 이용했습니당
650,1.8,2021.05.29.,아르바이트생 코로나 확진
651,4.0,2021.05.25.,역시 사람 많네요
652,3.1,2021.05.25.,"손잡이 소독도 안할거면 손님들 손에다가
소독제 뿌려주시면 안될까요? 소독제 놔둬봤자
사용하는 사람 드물더만.
경주월드는 탈때마다 직원이 손소독제 뿌려줌"
653,3.5,2021.05.23.,
654,4.4,2021.05.22.,굿
655,4.2,2021.05.21.,
656,2.8,2021.05.19.,주차장 안내 셔틀  서비스 최악 직원 수준 엉망
657,1.2,2021.05.12.,
658,4.8,2021.05.11.,
659,2.5,2021.05.06.,"평일인데도 사람 너무 많고 주차할때 없어서 1.4~1.6km 멀리 떨어진 주차장에 겨우 주차하고 매표소까지 걸어오고 놀이기구는 기본 1~2시간 기다려야되고 주말이랑 별 다를께 없이 너무 붐벼서 별로였네요.
스트레스만 받고 감.."
660,5.0,2021.05.05.,
661,4.2,2021.05.05.,용인의 자랑
662,4.0,2021.05.05.,와.  에버랜드에서 입뺀 맞았어요 !! 여러분도 꼭 준비하세욧 ! 자세한 내용 블로그참고!!! --~https://muzigejoa.tistory.com/9
663,5.0,2021.04.21.,
664,3.3,2021.04.19.,에버랜드가 있어서 참 다행이다
665,3.6,2021.04.18.,주차 개불편
666,5.0,2021.03.28.,
667,4.7,2021.03.15.,
668,3.8,2021.03.07.,
669,5.0,2021.03.02.,2019.08.24 Best spot in Korea for a fun
670,1.8,2021.03.01.,판다로 중국에 지불하는 금액이 연간 10억이 넘는다는데 판다 중국에 반환하면 안되는겁니까?
671,5.0,2021.03.01.,
672,5.0,2021.02.17.,
673,5.0,2021.01.29.,
674,3.9,2021.01.27.,"환상의 나라로 오세요 끔과 희망이 가득한이곳~~
이 맞나 하두 오래전에 가서"
675,3.3,2021.01.27.,최고예요
676,3.1,2021.01.20.,"환상의 나라로 오세요~~ 즐거운 축제가 열리는곳~~
정말 좋습니다!!"
677,3.1,2021.01.19.,"환상의 나라로 오세요



는 개뿔 못가서 안달이다"
678,3.5,2021.01.18.,
679,3.9,2021.01.17.,아... 내 추억
680,3.7,2021.01.17.,
681,5.0,2021.01.07.,"우리 작업장 새로운 친구들이가 많이 오신데요. 자, 그럼 여러분들. 에버랜드 놀이동산 타러 가실 분들이 내 꺼 내일은 미스터트롯 노래 틀고 부르고 춤도 잘 추시는 사람은 손 들어 주시기 바랍니다. 문의 전화번호: 01082130632"
682,4.7,2021.01.02.,최애장소 힐링공간
683,1.7,2020.12.27.,에버랜드 좀 처 가지마 ♪♩~~들아
684,1.9,2020.12.27.,물가 억쑤로 비싸다...
685,5.0,2020.12.26.,
686,3.7,2020.12.20.,초등학생때 자주 놀러 간 곳
687,5.0,2020.12.12.,
688,4.0,2020.12.12.,
689,4.9,2020.12.08.,
690,4.0,2020.12.07.,대한민국의 대표적 테마파크인 에버랜드와 캐러비안베이
691,5.0,2020.12.06.,
692,4.5,2020.12.04.,
693,4.3,2020.11.23.,말해뭐해 환상의 나라 그 자체. 이곳만이 줄 수 있는 감성과 기운. 그런데... 주차비가 왠 말이오?
694,4.7,2020.11.21.,에버랜드는 항상 좋아요
695,4.4,2020.11.06.,"환상의나라 벤트랜드







(주키니)"
696,5.0,2020.11.02.,가족들과 함께 가기에 넘 좋아요~♡
697,5.0,2020.10.30.,
698,2.4,2020.10.27.,챔피온쉽 로데오 타고 아직도 멀미나고 어질어질~  그리고 나무에 올라간 판다가 엉뚱하고 귀여웠음.
699,3.2,2020.10.13.,
700,5.0,2020.10.07.,
701,4.1,2020.10.05.,2017/9/20
702,4.1,2020.10.04.,
703,5.0,2020.10.03.,
704,4.2,2020.09.29.,티익스 타다가 처음 내여갈때 기절할뻔
705,5.0,2020.09.14.,
706,4.0,2020.08.13.,사파리 사파리 사파리
707,4.0,2020.08.05.,
708,4.0,2020.08.02.,
709,4.1,2020.07.14.,
710,4.4,2020.06.06.,꼭 갈거다.
711,2.3,2020.06.01.,"너무 재밌어서 시간이 순식간에 지나갔고 사람 생각보다 별로 없어서 놀이기구 다 탔고 티익스프레스 10번이나 탔습니다 ㅋㅋㅋ
맨앞,맨뒤 다 타보고 그리고 4,5,6,7번  11,12,13,14번에서도 타봤습니다 ㅋㅋㅋ
잘 놀고 갑니다 ㅎㅎ"
712,4.7,2020.05.18.,
713,1.6,2020.05.01.,"코로나19도 무색할 정도의
로스트벨리 130분대기 사화적거리없음
대기실내공간에서 바짝붙어서 비추천.
온골 후회중ㅠㅠ"
714,5.0,2020.04.14.,
715,4.4,2020.04.10.,
716,3.4,2020.04.04.,"올랜도 디즈니월드&유니버셜, 아부다비 페라리월드&워너브라더스 스투디어파크, 상해 디즈니랜드 라이드랑 너무 비교됩니다.. 제발 최첨단 놀이기구 좀 투자해서 도입하세요.. 썬거폴즈랑 로스트밸리같은 쓸데없는 업그레이드 하지말고 파크 확장해서 제대로 운영해보세요. 테마파크 덕후인데 우리나라 최고 테마파크라는게 너무 비루해서 슬프네요. 테마가 있는지도 모르겠고..."
717,5.0,2020.03.29.,
718,4.2,2020.03.22.,스릴있는 놀이기구도 많고 음식시설도 좋아요  !̆̈ !̆̈
719,3.6,2020.03.03.,환상의 나라~~
720,4.8,2020.02.29.,용인에버랜드 짱 재밌고 좋은데!!여러분도 한번 가보세요!완벽 추천!짱조아~~나 한4~6번 가본듯?
721,3.3,2020.02.11.,최고에요
722,5.0,2020.02.01.,
723,4.5,2020.02.01.,
724,4.3,2019.12.16.,티익스프레스 짱잼
725,3.8,2019.12.14.,사람 구경 많이 하고 왔어요~~
726,4.8,2019.11.17.,2미터 영양 신고합니다
727,2.4,2019.11.06.,하루입장객 통제하고 예약제로 해야하지 않을까요. 인기 놀이기구 하나 타려고 줄서서 기다리다 하루가 저물어감. 대기열에 의자도 없이 너무 지쳐요.
728,2.5,2019.10.31.,"인간들 학교 안가고 직장도 안가나 주중평일  휴무 라서
오랫만에 가봤는데 미어터짐 ㅠ

놀이기구  하나 타는데 ㅡ  
50분 ~ 한시간 대기ㅠ

일부 인기종목은 80분 ..

#레니챤스 라고 App을 깔아서
바우처 ?같은걸 받아서  퀵 으로 이용하는건

30분에 ☆ 별이 한개 생기는걸 5개 모으면
인기 종목 한개 신청을 할수가 있는데
150분 이상 걸림 

별이 5개 모일때 쯤이면  신청  응모 끝나는
시간임 ㅠ

저녁에 귀가인파 몰리기전에
집어 치우고 어디가서
ㅡ라이스와인 ㅡ 이나 한잔  빨아야것당~

내 인생의 마지막 에버랜드 

또 가게 되면 호구 ㅂ 신  ㅜ ㅜ ㅜ"
729,3.8,2019.10.21.,"할로윈시즌에버랜드방문
무수히 많은 조커와 좀비들은
2미터 영양이 단단한 뿔로 모두 박살
저녁에 하는 퍼레이드와 불꽃놀이는 무시하지마시고 꼭 한번 보시길 강추
에버랜드 정말 돈 많이 버는구나를 알 수 있음"
730,3.6,2019.10.06.,
731,2.8,2019.09.30.,화장실 미츠비시 핸드 드라이어에 손에 방사능 묻는 느낌. 삼성은 벨도 없나?
732,1.2,2019.09.30.,쯧쯧..
733,5.0,2019.09.28.,
734,3.2,2019.09.23.,
735,4.2,2019.09.15.,또 가고싶다ㅠㅠ사파리까지 다 즐기고 가고싶은데 항상 다 못즐긴 1인... 다음에 가면 꼭!!!!!!!!!!!!!!!!! 하루동안 애버랜드에서 놀고먹고해야지..
736,3.3,2019.08.10.,
737,3.9,2019.06.27.,미세먼지 없고 시원한 날 갔더니 너무 좋음. 불꽃놀이까지 클리어해야함.
738,5.0,2019.06.26.,조아요
739,3.4,2019.06.07.,
740,3.6,2019.05.06.,
741,4.2,2019.04.17.,"주토피아 갔는데 넘 재미있었어요. 다만 두 가지 아쉬운 점이 있어서 별을 2개 뺐습니다. (1) 기념품 샵에서 사냥용 라이플 장난감(볼펜이었던 듯)을 팔다니요. 아무리 어린 친구들이 좋아한다고 해도 그렇지, 이건 아니지 싶었습니다. (2) 로스트벨리 버스에서 설명하시는 직원이 “아프리카에서는 ~~를 ~~라고 한다네요. 같이 따라해볼까요?”라고 멘트하셨는데, 아프리카는 대륙이지 한 나라나 한 민족이 아닙니다. 그 안에는 많은 종류의 언어가 있어요. 미국 동물원에서 “아시아에서는 hello를 니하오라고 한다네요~”라고 하면 기분이 어떨까요? 이 두 가지 때문에 기분이 썩 좋지만은 않았습니다."
742,4.2,2019.03.18.,원숭이들이 아주 귀엽다. ^.^
743,4.1,2019.03.09.,오늘 갔다왔는데 개꿀잼
744,3.1,2019.03.02.,
745,2.7,2019.02.03.,다다다다다닫
746,2.6,2018.12.18.,겨울에느 실내가 좋다는걸 느낌
747,3.2,2018.12.11.,
748,3.9,2018.11.23.,"수도권 놀이공원중에서는 가장 친절하고
교통좋고 사건사고도 거의없는 청정놀이공원이다
교통분야에서 경남여객은 에버랜드에 많이 신경쓰는데
(5700번 협정차수시운행,5002번 2층버스 운행등)
KD운송그룹은 에버랜드에 신경을 안쓰는듯..
(특히 1500-2번에 똥차좀...)"
749,3.7,2018.11.14.,"11월에 다녀왔어요
이번 컨셉이 할로인데이로 했는데 로스트밸리 아이들과 같이 긴 줄을 기다리는데 귀엽고 사랑스러운 동물보러 주로 아이들이 가는 긴줄에 좀비나오는 영상을 틀어주는데 아이들 보고 꿈에 나와 잠도못자고 무서워서 눈돌리고 긴줄을 기다리다 탔어요
11월 달은 추천해주고 싶지 않습니다
귀엽고 사랑스럽게 표현한게 아니라 실사로 준비해서 좀비들 피 흘리며 다가오는 모습으로 영상을 보여주는데  이 할로인 컨셉은 그냥 메니아 안에서 자신들끼리만 재미있게 즐기고 오라고 하면좋을것 같아요
다음에는 또하면 정말 정말 11월달은 안가는게 좋습니다"
750,4.4,2018.10.07.,
751,3.0,2018.09.29.,T-Express가 너무 재밌었어요 오늘도 가는데 재미있겠죠? ㅎㅎ
752,2.4,2018.09.18.,중2수학여행때 추억을 쌓았던 곳
753,1.9,2018.08.18.,별루예요 재미도없고 사람만 많고 다시는안옴
754,3.4,2018.07.29.,
755,4.7,2018.07.11.,너무너무재미있고최고이고좋아요~
756,5.0,2018.05.13.,
757,4.0,2018.03.02.,
758,3.4,2018.02.21.,비싼거만 빼면 좋다
759,3.1,2017.11.12.,대한민국 최고의 놀이터.
760,5.0,2017.09.01.,신나고 재밌네요
761,3.0,2017.07.18.,
762,3.5,2017.07.02.,"ℹ 규모에 놀라고 수 많은 인파들에 놀란다. 아이들과 함께 온 가족. 연인들. 외국 관광객. 단체 관광객 등 정말 사람 구경은 이 곳이 짱인듯..

✌ 다양한 축제와 볼거리. 먹거리. 놀이기구 등 시간 가는줄 모르고 즐길 수 있다( 돈만 있다면 )

⚠ 누군가 말했다. "" 돈 잡아 먹는 곳이 따로 없다고.. ""

( 사진 - 에버랜드 전경 )"
763,4.6,2016.11.07.,진짜  잼있음 ㅋㅋ쩔음
764,3.5,2016.10.04.,"정말 가본지 오래된 곳
추억의 장소"
765,2.7,2016.10.02.,말이 필요 없죠...먼게 흠?
766,4.0,2016.09.22.,정말 애들이 좋아한다. 내년 봄에 또가야지
767,4.0,2016.06.11.,마지막 일지 모르는 방문
768,3.0,2016.04.03.,한 번 갈때가 됐는데.. 지난번 티익스프레스를 못타고 와서 아쉬움
769,3.5,2016.03.17.,7/10
770,3.6,2016.03.11.,
771,4.0,2016.03.10.,로스트 벨리의 기린이 먹이 주세요 하고 보채는 모습이 귀엽다...
772,3.6,2016.01.28.,
